1731925905.914465,-81986,17095,13006,-8078,2083316,289874,16368,12134,14351,5925,71630,142236,42729,23793,7686,22999,62911,89158,28402,1917151,16007,9552,-968116,75655,0
1731925905.91536,-106521,3651,1844,-12134,2083262,318988,-5714,413,4329,1465,70970,161679,-112729,11290,-2837,19563,60987,105069,5453,1099863,4138,3837,-594580,104571,0
1731925905.9162288,-101192,6181,3726,-9714,2083247,326701,-2646,2692,6814,3929,73429,161063,-71536,14456,-445,22371,62912,105768,8430,671708,6665,6513,-342397,113680,0
1731925905.9336133,-99397,7888,4832,-8112,2083249,329779,-835,4203,8274,5462,75036,160303,-56610,16562,962,24218,64101,106502,10437,401521,8300,8345,-178938,120162,0
1731925905.9355297,-98184,8829,5592,-7110,2083245,334396,414,5058,9303,6387,76178,160685,-46830,17766,1887,25381,64784,107793,11800,224678,9461,9562,-74869,124773,0
1731925905.937431,-97564,9494,6026,-6569,2083253,343105,1133,5622,9865,6788,77000,159809,-41671,18590,2434,26002,65262,108385,12566,107919,10185,10270,-9220,127570,0
1731925906.2767494,-97190,9809,6251,-6316,2083243,341204,1643,5845,10226,6837,77458,159995,-38420,18957,2760,26275,65385,108618,13066,28393,10626,10637,31580,128761,0
1731925906.2776072,-97086,9888,6409,-6246,2083243,347639,1886,5944,10467,6748,78062,159442,-37438,19089,2972,26364,65665,109210,13277,-25711,10862,10738,57128,130669,0
1731925906.2784693,-96932,9989,6551,-6090,2083247,347550,2266,6074,10788,6687,78580,158813,-36654,19186,3190,26508,65880,107956,13500,-61362,11051,10897,73031,130078,0
1731925906.2974937,-96739,9925,6793,-6151,2083236,354987,2674,6132,11152,6394,79172,159148,-34947,19126,3457,26431,66112,108730,13740,-86137,11235,10798,82955,131546,0
1731925906.302623,-96737,9870,6899,-6119,2083243,359992,2982,6166,11422,6221,79768,158099,-35091,19045,3641,26420,66398,107961,13766,-102133,11316,10750,89238,131258,0
1731925906.3075542,-96539,9790,7171,-6111,2083231,358588,3404,6192,11851,6000,80386,158060,-32969,18903,3957,26384,66644,107675,13958,-112480,11549,10679,93211,131737,0
1731925906.6389594,-96475,9697,7415,-6256,2083243,359983,3655,6289,12193,5751,81011,158419,-31912,18810,4275,26199,66962,107107,14011,-118877,11768,10463,95855,130671,0
1731925906.6398203,-96298,9539,7576,-6374,2083234,368917,3927,6284,12480,5507,81447,157746,-30630,18586,4494,26016,67146,108593,14195,-123274,11909,10257,97515,130586,0
1731925906.6406834,-96181,9274,7875,-6546,2083237,367277,4077,6366,12821,5336,81942,157588,-29835,18298,4859,25804,67516,108169,14328,-126186,12196,9997,98789,129926,0
1731925906.6596262,-96091,9127,8147,-6622,2083232,367001,4235,6492,13026,5281,82347,156919,-28539,18123,5188,25682,67898,108882,14455,-126919,12435,9837,99711,130890,0
1731925906.6647308,-95859,8839,8445,-6728,2083231,376779,4267,6529,13199,5323,82713,156640,-27286,17829,5527,25534,68255,108569,14643,-127399,12672,9684,100419,130069,0
1731925906.6689677,-95773,8677,8788,-6936,2083240,375920,4173,6674,13230,5454,82967,156821,-26652,17654,5886,25325,68598,109221,14681,-126662,12921,9477,100985,130083,0
1731925907.001236,-95596,8412,9089,-7007,2083237,379926,4001,6701,13366,5669,83154,157737,-25399,17417,6253,25239,68902,109283,14738,-125841,13196,9425,101428,130183,0
1731925907.002104,-95412,8234,9455,-7171,2083235,380607,3757,6882,13420,5968,83238,156716,-24197,17312,6593,25098,69290,109702,14771,-123753,13441,9322,101887,129852,0
1731925907.0029657,-95117,8252,9838,-7121,2083238,381309,3754,7132,13532,6346,83088,157245,-22685,17394,6942,25172,69615,109920,15015,-121339,13742,9405,102250,130860,0
1731925907.0198064,-94844,8217,10245,-7087,2083227,393472,3705,7344,13597,6817,83071,157138,-21689,17450,7340,25229,70057,110606,15207,-120022,14006,9501,102704,129887,0
1731925907.0216708,-94585,8248,10518,-7184,2083232,385420,3733,7546,13400,7178,82691,156639,-19861,17572,7534,25203,70280,112011,15381,-116856,14104,9524,102916,130263,0
1731925907.024085,-94304,8301,10741,-7243,2083247,389087,3775,7641,13234,7487,82298,156882,-18442,17651,7730,25218,70347,111930,15582,-114250,14191,9589,102990,130308,0
1731925907.3633113,-94193,8293,10965,-7367,2083229,396826,3698,7782,12972,7907,81818,156514,-18415,17750,7849,25200,70452,112829,15601,-110903,14280,9642,103047,130664,0
1731925907.3641822,-94077,8266,10943,-7485,2083245,395034,3676,7750,12688,8214,81368,156111,-17945,17808,7743,25186,70388,112984,15626,-107605,14184,9713,102923,129830,0
1731925907.3650575,-93937,8234,11060,-7539,2083227,395880,3639,7865,12552,8565,81067,156510,-18053,17910,7772,25230,70476,112922,15652,-105868,14246,9793,102971,129631,0
1731925907.3827863,-93880,8254,11042,-7543,2083233,397190,3698,7843,12354,8816,80635,158819,-18823,18029,7614,25341,70402,113885,15646,-104105,14128,9944,102830,130328,0
1731925907.3852165,-93803,8253,11250,-7393,2083225,395715,3774,8022,12418,9075,80527,159734,-19325,18154,7716,25578,70415,113468,15693,-101363,14288,10226,102742,128721,0
1731925907.3876355,-93626,8357,11333,-7308,2083223,400547,3921,8122,12375,9280,80563,161437,-19684,18379,7662,25777,70425,113329,15712,-98032,14292,10490,102697,129696,0
1731925907.725533,-93163,8568,11461,-7024,2083247,402975,4211,8270,12639,9411,80726,163354,-18065,18706,7694,26189,70336,112751,15973,-95289,14390,10949,102554,130350,0
1731925907.7264025,-92899,8552,11354,-7119,2083233,407443,4265,8240,12512,9249,80845,165886,-17807,18871,7444,26218,70025,112952,15964,-93637,14187,11035,102224,129074,0
1731925907.727268,-92758,8519,11076,-7017,2083243,403637,4321,8116,12567,9134,81094,169962,-17954,18983,7070,26447,69827,113158,15881,-91755,13904,11314,101985,129114,0
1731925907.7451792,-92554,8484,10927,-7042,2083234,404204,4331,8039,12523,8839,81413,172190,-17362,19066,6771,26506,69502,114069,15874,-90524,13692,11400,101676,129648,0
1731925907.7474036,-92556,8602,10777,-6902,2083233,406518,4445,8012,12660,8689,81666,172861,-17505,19250,6475,26795,69292,114676,15731,-88324,13458,11714,101435,129409,0
1731925907.7497237,-92436,8708,10589,-6719,2083229,410955,4598,7988,12895,8293,82210,175405,-17052,19364,6236,27052,68931,115523,15705,-86387,13347,11918,101162,129886,0
1731925908.0878875,-92345,8884,10342,-6616,2083249,409944,4822,7936,13089,8079,82682,177524,-16748,19536,5922,27276,68753,115276,15644,-84643,13169,12159,101064,129911,0
1731925908.0887618,-92274,9064,10060,-6454,2083232,410205,5084,7879,13357,7657,83251,182196,-16344,19689,5636,27483,68397,116179,15639,-83883,13032,12333,100790,128743,0
1731925908.089625,-92325,9085,9768,-6383,2083232,408785,5196,7760,13446,7391,83803,184584,-16628,19692,5333,27517,68202,116363,15531,-83374,12872,12338,100684,129716,0
1731925908.1059227,-92433,9250,9442,-6132,2083227,416934,5403,7627,13718,7173,84275,186985,-16713,19764,5057,27748,68046,116708,15494,-82777,12743,12510,100550,129418,0
1731925908.1072645,-92513,9332,9164,-5954,2083232,416018,5416,7580,13859,6973,84706,193773,-16778,19672,4859,27833,67860,116234,15426,-82541,12695,12490,100493,128043,0
1731925908.1088629,-92687,9480,8848,-5849,2083230,423791,5462,7471,13978,6855,84921,195602,-17869,19666,4633,27934,67725,116618,15334,-82088,12578,12513,100484,128758,0
1731925908.450159,-92801,9537,8483,-5665,2083229,418771,5276,7379,14068,6847,85106,197160,-18912,19538,4485,28028,67571,115701,15262,-83402,12520,12494,100443,127989,0
1731925908.451032,-92986,9612,8203,-5651,2083230,420458,5126,7295,13932,6916,85086,200906,-20067,19480,4369,27922,67456,114737,15121,-85148,12352,12226,100391,128895,0
1731925908.4519026,-93285,9619,7842,-5510,2083233,433834,4807,7182,13859,7020,85036,202791,-21508,19296,4238,27897,67332,116202,14841,-88431,12042,11925,100184,129643,0
1731925908.4708793,-93519,9543,7623,-5437,2083233,433189,4498,7142,13655,7305,84973,204665,-22637,19032,4220,27736,67378,115536,14469,-90779,11702,11413,100202,129551,0
1731925908.4756873,-93701,9624,7533,-5197,2083235,424067,4265,7152,13675,7646,84734,207639,-23189,18895,4315,27804,67492,115420,14412,-57331,11835,11440,100530,129033,0
1731925908.4805348,-93773,9731,7459,-5091,2083235,427647,4000,7158,13502,8037,84336,210438,-22277,18725,4426,27702,67596,116739,14616,-31492,12011,11306,100890,129284,0
1731925908.8125045,-93962,9856,7427,-5074,2083239,425896,3890,7175,13291,8501,83723,209910,-22651,18703,4551,27558,67723,116952,14672,-15777,12176,11133,101204,128824,0
1731925908.8133752,-94127,10029,7371,-5037,2083240,425413,3740,7178,13052,9000,83173,209314,-22122,18704,4661,27408,67831,114801,14853,-6211,12313,10935,101471,129975,0
1731925908.8142366,-94274,10160,7424,-5032,2083244,430464,3619,7274,12729,9584,82474,210404,-21361,18712,4867,27151,68037,115574,15031,-420,12544,10653,101815,129884,0
1731925908.8338497,-94463,10315,7410,-5032,2083242,432757,3447,7254,12471,10046,81847,209126,-20251,18697,4974,26965,68205,115691,15235,2992,12646,10372,102049,129288,0
1731925908.8390405,-94526,10477,7526,-5030,2083253,428877,3336,7361,12181,10609,81125,209744,-18671,18658,5224,26715,68458,116234,15513,5021,12885,10076,102434,128385,0
1731925908.8440824,-94703,10683,7601,-5155,2083248,442852,3256,7334,12001,11078,80456,211080,-17549,18629,5374,26489,68717,116080,15745,6267,12950,9835,102704,128563,0
1731925909.1747143,-94702,10954,7689,-5206,2083240,430392,3164,7452,11819,11579,79874,210973,-14881,18590,5700,26233,68948,117447,16172,7057,13169,9593,102991,128856,0
1731925909.1755843,-94767,11063,7787,-5424,2083247,434532,3189,7456,11742,12016,79239,211343,-13425,18559,5915,25934,69275,116501,16409,7243,13245,9365,103345,129469,0
