1731924295.3897147,-94516,9259,8899,-6666,2083292,5641387,10133,9021,16861,12072,82482,1115663,-1685429,15488,-277719,-219572,-151231,2324,16233,12641,13334,9444,99940,4692861,0
1731924295.3906536,-93364,10414,10115,-5682,2083396,5649715,10954,11278,19208,14993,85787,1678080,-4133143,13899,11004,29463,73553,640588,16212,16011,13332,10364,100865,4697485,0
1731924295.3915956,-91848,12162,12198,-3068,2083391,5644056,14426,14222,21204,16026,84950,2152313,2773777,21730,12959,30577,72911,1266416,16246,20023,13409,11837,102341,4690772,0
1731924295.3932986,-89153,14079,13178,-3027,2083356,5652578,12357,11646,17831,12041,81543,2538282,3316173,19409,9879,26951,69727,600540,17649,27315,15989,14631,104836,4696367,0
1731924295.394247,-91789,10672,9339,-7114,2083303,5646002,8375,7872,14573,9060,78325,2858865,-4138697,-535088,-621950,-667433,-808443,-1524,18880,20848,15429,13087,102454,4687663,0
1731924295.3951867,-94820,8726,8215,-7531,2083357,5652237,5929,5925,12808,7677,78181,3116565,-4144316,-895061,-924073,-921190,-906822,-1357,16006,13096,13071,9406,99652,4692065,0
1731924295.3968618,-94245,9274,8999,-6659,2083328,5643959,5681,5925,13105,8083,78022,3326269,-4144853,-914470,-909011,-849054,-881485,-1384,16235,12567,13259,9516,99889,4690301,0
1731924295.3978164,-93124,10504,10259,-5414,2083402,5645892,7061,7869,15425,10637,81399,3490603,-4142371,-606733,-502431,-404724,-279779,1645,16129,13634,13175,10391,100904,4697245,0
1731924295.3987732,-91267,12522,12592,-2686,2083418,5638413,9354,9528,16230,10929,80204,3628059,-4135914,-210928,-244675,-262540,-367145,290,16025,15788,13257,11803,102472,4695721,0
1731924295.4160082,-89249,13688,12994,-3189,2083399,5645193,7622,7292,13544,7717,77706,3731934,-4140053,-595715,-718929,-822317,-913953,-1840,18009,22674,16027,14795,104845,4703003,0
1731924295.4205284,-92188,10407,9202,-7141,2083319,5638933,4051,5857,10518,4952,75066,3819211,-4147306,-1205518,-1296988,-1333524,-1437822,-3913,18402,17704,14954,12670,101907,4698136,0
1731924295.4240694,-94805,8757,8225,-7411,2083360,5644520,2548,5974,9710,4545,75543,3880482,-4150402,-1424708,-1427360,-1387938,-1349198,-3085,15863,12761,13341,9217,99514,4701760,0
