1734446586.0547774,17944,14861,3757,2593,2077473,5898746,27950,9098,15611,13826,67891,5472667,742,747,1938,5154,67851,5334108,12576,16223,9918,6370,83122,5342127,0
1734446586.059868,20346,17662,4393,1217,2077438,5891951,25657,8857,17402,13590,68770,5464288,343,2004,-1485,3376,69355,5324935,12224,16970,12153,7512,83179,5333408,0
1734446586.0638828,25555,7275,1032,1413,2077428,5894997,25297,8169,16264,11717,64626,5469283,-2138,682,-195,4012,70267,5322133,12520,17662,8837,5078,80138,5337422,0
1734446586.065108,18036,15648,6224,2976,2077399,5893302,27676,6182,15231,15227,68721,5459754,-3978,-668,657,375,65491,5325098,9617,18174,13808,7482,79768,5339851,0
1734446586.0663946,16326,14751,6500,3859,2077401,5894260,27477,9937,16754,14262,69031,5463969,-2981,404,1570,2858,68510,5327361,78253,38694,13964,5627,82230,5329174,0
1734446586.0676584,19341,16361,6883,2773,2077518,5893146,29080,7418,17526,18007,69039,5463640,-3814,-1295,312,929,67607,5315507,11001,16799,12886,7656,80352,5323988,0
1734446586.0689366,17442,17143,9321,7509,2077418,5893039,30446,11440,16214,11274,69024,5458395,-4824,-4274,4032,3685,68688,5322747,12817,16646,13913,7697,84419,5330307,0
1734446586.0700235,20024,15116,5987,5238,2077458,5889607,27915,9075,17917,13909,66388,5462290,-4301,-1375,71,1856,66544,5329204,13580,17486,13350,8783,81607,5327927,0
1734446586.0709007,18765,16783,6147,2079,2077472,5890993,27065,8833,16782,11255,68207,5455796,-1199,-479,-1553,3004,64458,5331359,15706,18409,12197,7665,84902,5339549,0
1734446586.0718658,17906,15737,4110,834,2077454,5890849,27281,12010,18013,10287,67784,5463904,-3591,-789,-3274,1998,66688,5330355,14686,20351,10108,8355,85073,5334287,0
1734446586.076999,15147,15545,5375,215,2077402,5888360,28867,7734,16026,12994,68272,5467614,-3022,-1004,-2514,2670,67495,5330458,10336,17225,11306,8758,81810,5331076,0
1734446586.0778637,18418,14747,4945,1920,2077438,5886211,27089,9674,17571,14660,65787,5467982,-1482,636,1317,-305,66067,5329141,12332,19080,10964,6346,81557,5337289,0
